current_url,current_path,current_page_family,current_primary_intent,disposition,destination_url,destination_status,reason,historical_value_risk,portfolio_overlap,notes
https://aftertaxtool.com/160000-salary-after-tax-north-carolina.html,160000-salary-after-tax-north-carolina.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-north-dakota.html,160000-salary-after-tax-north-dakota.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-ohio.html,160000-salary-after-tax-ohio.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-oklahoma.html,160000-salary-after-tax-oklahoma.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-oregon.html,160000-salary-after-tax-oregon.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-pennsylvania.html,160000-salary-after-tax-pennsylvania.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-rhode-island.html,160000-salary-after-tax-rhode-island.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-south-carolina.html,160000-salary-after-tax-south-carolina.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-south-dakota.html,160000-salary-after-tax-south-dakota.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-tennessee.html,160000-salary-after-tax-tennessee.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-texas.html,160000-salary-after-tax-texas.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-uk.html,160000-salary-after-tax-uk.html,uk_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-us.html,160000-salary-after-tax-us.html,us_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-utah.html,160000-salary-after-tax-utah.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-vermont.html,160000-salary-after-tax-vermont.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-virginia.html,160000-salary-after-tax-virginia.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-washington.html,160000-salary-after-tax-washington.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-west-virginia.html,160000-salary-after-tax-west-virginia.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-wisconsin.html,160000-salary-after-tax-wisconsin.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/160000-salary-after-tax-wyoming.html,160000-salary-after-tax-wyoming.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-alabama.html,161000-after-tax-monthly-alabama.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-alaska.html,161000-after-tax-monthly-alaska.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-arizona.html,161000-after-tax-monthly-arizona.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-arkansas.html,161000-after-tax-monthly-arkansas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-california.html,161000-after-tax-monthly-california.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-colorado.html,161000-after-tax-monthly-colorado.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-connecticut.html,161000-after-tax-monthly-connecticut.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-delaware.html,161000-after-tax-monthly-delaware.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-florida.html,161000-after-tax-monthly-florida.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-georgia.html,161000-after-tax-monthly-georgia.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-hawaii.html,161000-after-tax-monthly-hawaii.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-idaho.html,161000-after-tax-monthly-idaho.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-illinois.html,161000-after-tax-monthly-illinois.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-indiana.html,161000-after-tax-monthly-indiana.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-iowa.html,161000-after-tax-monthly-iowa.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-kansas.html,161000-after-tax-monthly-kansas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-kentucky.html,161000-after-tax-monthly-kentucky.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-louisiana.html,161000-after-tax-monthly-louisiana.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-maine.html,161000-after-tax-monthly-maine.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-maryland.html,161000-after-tax-monthly-maryland.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-massachusetts.html,161000-after-tax-monthly-massachusetts.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-michigan.html,161000-after-tax-monthly-michigan.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-minnesota.html,161000-after-tax-monthly-minnesota.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-mississippi.html,161000-after-tax-monthly-mississippi.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-missouri.html,161000-after-tax-monthly-missouri.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-montana.html,161000-after-tax-monthly-montana.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-nebraska.html,161000-after-tax-monthly-nebraska.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-nevada.html,161000-after-tax-monthly-nevada.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-new-hampshire.html,161000-after-tax-monthly-new-hampshire.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-new-jersey.html,161000-after-tax-monthly-new-jersey.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-new-mexico.html,161000-after-tax-monthly-new-mexico.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-new-york.html,161000-after-tax-monthly-new-york.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-north-carolina.html,161000-after-tax-monthly-north-carolina.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-north-dakota.html,161000-after-tax-monthly-north-dakota.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-ohio.html,161000-after-tax-monthly-ohio.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-oklahoma.html,161000-after-tax-monthly-oklahoma.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-oregon.html,161000-after-tax-monthly-oregon.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-pennsylvania.html,161000-after-tax-monthly-pennsylvania.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-rhode-island.html,161000-after-tax-monthly-rhode-island.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-south-carolina.html,161000-after-tax-monthly-south-carolina.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-south-dakota.html,161000-after-tax-monthly-south-dakota.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-tennessee.html,161000-after-tax-monthly-tennessee.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-texas.html,161000-after-tax-monthly-texas.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-utah.html,161000-after-tax-monthly-utah.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-vermont.html,161000-after-tax-monthly-vermont.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-virginia.html,161000-after-tax-monthly-virginia.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-washington.html,161000-after-tax-monthly-washington.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-west-virginia.html,161000-after-tax-monthly-west-virginia.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-wisconsin.html,161000-after-tax-monthly-wisconsin.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly-wyoming.html,161000-after-tax-monthly-wyoming.html,us_state_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-monthly.html,161000-after-tax-monthly.html,generic_salary_monthly,Monthly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-alabama.html,161000-after-tax-weekly-alabama.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-alaska.html,161000-after-tax-weekly-alaska.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-arizona.html,161000-after-tax-weekly-arizona.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-arkansas.html,161000-after-tax-weekly-arkansas.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-california.html,161000-after-tax-weekly-california.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-colorado.html,161000-after-tax-weekly-colorado.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-connecticut.html,161000-after-tax-weekly-connecticut.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-delaware.html,161000-after-tax-weekly-delaware.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-florida.html,161000-after-tax-weekly-florida.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-georgia.html,161000-after-tax-weekly-georgia.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-hawaii.html,161000-after-tax-weekly-hawaii.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-idaho.html,161000-after-tax-weekly-idaho.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-illinois.html,161000-after-tax-weekly-illinois.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-indiana.html,161000-after-tax-weekly-indiana.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-iowa.html,161000-after-tax-weekly-iowa.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-kansas.html,161000-after-tax-weekly-kansas.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-kentucky.html,161000-after-tax-weekly-kentucky.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-louisiana.html,161000-after-tax-weekly-louisiana.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/161000-after-tax-weekly-maine.html,161000-after-tax-weekly-maine.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
