file,family,title,metaDescription,h1,canonical,bytes
199000-after-tax-weekly-montana.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Montana","Estimate weekly take-home pay on a $199,000 salary in Montana, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in Montana",https://aftertaxtool.com/199000-after-tax-weekly-montana.html,14795
199000-after-tax-weekly-nebraska.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Nebraska","Estimate weekly take-home pay on a $199,000 salary in Nebraska, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in Nebraska",https://aftertaxtool.com/199000-after-tax-weekly-nebraska.html,14806
199000-after-tax-weekly-nevada.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Nevada","Estimate weekly take-home pay on a $199,000 salary in Nevada, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in Nevada",https://aftertaxtool.com/199000-after-tax-weekly-nevada.html,14810
199000-after-tax-weekly-new-hampshire.html,us_state_salary_weekly,"$199,000 Weekly After Tax in New Hampshire","Estimate weekly take-home pay on a $199,000 salary in New Hampshire, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in New Hampshire",https://aftertaxtool.com/199000-after-tax-weekly-new-hampshire.html,14978
199000-after-tax-weekly-new-jersey.html,us_state_salary_weekly,"$199,000 After Tax Weekly in New Jersey | Take-Home Pay","Estimate $199,000 after tax in New Jersey: about $2,668 weekly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 After Tax Weekly in New Jersey",https://aftertaxtool.com/199000-after-tax-weekly-new-jersey.html,12521
199000-after-tax-weekly-new-mexico.html,us_state_salary_weekly,"$199,000 Weekly After Tax in New Mexico","Estimate weekly take-home pay on a $199,000 salary in New Mexico, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in New Mexico",https://aftertaxtool.com/199000-after-tax-weekly-new-mexico.html,14860
199000-after-tax-weekly-new-york.html,us_state_salary_weekly,"$199,000 After Tax Weekly New York","Estimate weekly take-home pay on a $199,000 salary in New York, with federal, FICA, state-tax and high-income budgeting context.","$199,000 After Tax Weekly New York",https://aftertaxtool.com/199000-after-tax-weekly-new-york.html,10688
199000-after-tax-weekly-north-carolina.html,us_state_salary_weekly,"$199,000 After Tax Weekly in North Carolina | Take-Home Pay","Estimate $199,000 after tax in North Carolina: about $2,692 weekly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 After Tax Weekly in North Carolina",https://aftertaxtool.com/199000-after-tax-weekly-north-carolina.html,12911
199000-after-tax-weekly-north-dakota.html,us_state_salary_weekly,"$199,000 Weekly After Tax in North Dakota","Estimate weekly take-home pay on a $199,000 salary in North Dakota, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in North Dakota",https://aftertaxtool.com/199000-after-tax-weekly-north-dakota.html,14933
199000-after-tax-weekly-ohio.html,us_state_salary_weekly,"$199,000 After Tax Weekly in Ohio | Take-Home Pay","Estimate $199,000 after tax in Ohio: about $2,759 weekly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 After Tax Weekly in Ohio",https://aftertaxtool.com/199000-after-tax-weekly-ohio.html,12882
199000-after-tax-weekly-oklahoma.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Oklahoma","Estimate weekly take-home pay on a $199,000 salary in Oklahoma, with tax context, sibling routes and practical planning links.","$199,000 After Tax Weekly in Oklahoma",https://aftertaxtool.com/199000-after-tax-weekly-oklahoma.html,14403
199000-after-tax-weekly-oregon.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Oregon","Estimate weekly take-home pay on a $199,000 salary in Oregon, with tax context, sibling routes and practical planning links.","$199,000 After Tax Weekly in Oregon",https://aftertaxtool.com/199000-after-tax-weekly-oregon.html,14346
199000-after-tax-weekly-pennsylvania.html,us_state_salary_weekly,"$199,000 After Tax Weekly in Pennsylvania | Take-Home Pay","Estimate $199,000 after tax in Pennsylvania: about $2,744 weekly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 After Tax Weekly in Pennsylvania",https://aftertaxtool.com/199000-after-tax-weekly-pennsylvania.html,12751
199000-after-tax-weekly-rhode-island.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Rhode Island","Estimate weekly take-home pay on a $199,000 salary in Rhode Island, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in Rhode Island",https://aftertaxtool.com/199000-after-tax-weekly-rhode-island.html,14941
199000-after-tax-weekly-south-carolina.html,us_state_salary_weekly,"$199,000 Weekly After Tax in South Carolina","Estimate weekly take-home pay on a $199,000 salary in South Carolina, with tax context, sibling routes and practical planning links.","$199,000 After Tax Weekly in South Carolina",https://aftertaxtool.com/199000-after-tax-weekly-south-carolina.html,14544
199000-after-tax-weekly-south-dakota.html,us_state_salary_weekly,"$199,000 Weekly After Tax in South Dakota","Estimate weekly take-home pay on a $199,000 salary in South Dakota, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in South Dakota",https://aftertaxtool.com/199000-after-tax-weekly-south-dakota.html,14936
199000-after-tax-weekly-tennessee.html,us_state_salary_weekly,"$199,000 After Tax Weekly in Tennessee | High-Income Pay","Estimate $199,000 after tax in Tennessee: about $2,853 weekly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 After Tax Weekly in Tennessee",https://aftertaxtool.com/199000-after-tax-weekly-tennessee.html,12913
199000-after-tax-weekly-texas.html,us_state_salary_weekly,"$199,000 After Tax Weekly Texas","Estimate weekly take-home pay on a $199,000 salary in Texas, with federal, FICA, state-tax and high-income budgeting context.","$199,000 After Tax Weekly Texas",https://aftertaxtool.com/199000-after-tax-weekly-texas.html,10690
199000-after-tax-weekly-utah.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Utah","Estimate weekly take-home pay on a $199,000 salary in Utah, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in Utah",https://aftertaxtool.com/199000-after-tax-weekly-utah.html,14643
199000-after-tax-weekly-vermont.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Vermont","Estimate weekly take-home pay on a $199,000 salary in Vermont, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in Vermont",https://aftertaxtool.com/199000-after-tax-weekly-vermont.html,14804
199000-after-tax-weekly-virginia.html,us_state_salary_weekly,"$199,000 After Tax Weekly in Virginia | Take-Home Pay","Estimate $199,000 after tax in Virginia: about $2,647 weekly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 After Tax Weekly in Virginia",https://aftertaxtool.com/199000-after-tax-weekly-virginia.html,12797
199000-after-tax-weekly-washington.html,us_state_salary_weekly,"$199,000 After Tax Weekly in Washington | Take-Home Pay","Estimate $199,000 after tax in Washington: about $2,853 weekly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 After Tax Weekly in Washington",https://aftertaxtool.com/199000-after-tax-weekly-washington.html,12622
199000-after-tax-weekly-west-virginia.html,us_state_salary_weekly,"$199,000 Weekly After Tax in West Virginia","Estimate weekly take-home pay on a $199,000 salary in West Virginia, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in West Virginia",https://aftertaxtool.com/199000-after-tax-weekly-west-virginia.html,14968
199000-after-tax-weekly-wisconsin.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Wisconsin","Estimate weekly take-home pay on a $199,000 salary in Wisconsin, with tax context, sibling routes and practical planning links.","$199,000 After Tax Weekly in Wisconsin",https://aftertaxtool.com/199000-after-tax-weekly-wisconsin.html,14390
199000-after-tax-weekly-wyoming.html,us_state_salary_weekly,"$199,000 Weekly After Tax in Wyoming","Estimate weekly take-home pay on a $199,000 salary in Wyoming, with tax context, sibling routes and practical planning links.","$199,000 Weekly After Tax in Wyoming",https://aftertaxtool.com/199000-after-tax-weekly-wyoming.html,14811
199000-after-tax-weekly.html,generic_salary_weekly,"&pound;199,000 After Tax Weekly UK | Net Pay","See weekly take-home pay on a &pound;199,000 UK salary, with annual, monthly, deduction and pay-cycle context.","199,000 after tax weekly in the UK",https://aftertaxtool.com/199000-after-tax-weekly.html,16503
199000-salary-after-tax-alabama.html,us_state_salary_annual,"$199,000 After Tax in Alabama | Take-Home Pay","Estimate $199,000 after tax in Alabama, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Alabama",https://aftertaxtool.com/199000-salary-after-tax-alabama.html,14397
199000-salary-after-tax-alaska.html,us_state_salary_annual,"$199,000 After Tax in Alaska | Take-Home Pay","Estimate $199,000 after tax in Alaska, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Alaska",https://aftertaxtool.com/199000-salary-after-tax-alaska.html,14799
199000-salary-after-tax-arizona.html,us_state_salary_annual,"$199,000 Salary After Tax in Arizona | Take-Home Pay Estimate","Estimate $199,000 after tax in Arizona: about $143,753 yearly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 Salary After Tax in Arizona",https://aftertaxtool.com/199000-salary-after-tax-arizona.html,12763
199000-salary-after-tax-arkansas.html,us_state_salary_annual,"$199,000 After Tax in Arkansas | Take-Home Pay","Estimate $199,000 after tax in Arkansas, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Arkansas",https://aftertaxtool.com/199000-salary-after-tax-arkansas.html,14753
199000-salary-after-tax-california.html,us_state_salary_annual,"$199,000 Salary After Tax California","Estimate take-home pay on a $199,000 salary in California, including federal tax, FICA, state tax context, monthly pay and weekly pay.","$199,000 Salary After Tax California",https://aftertaxtool.com/199000-salary-after-tax-california.html,10936
199000-salary-after-tax-colorado.html,us_state_salary_annual,"$199,000 Salary After Tax in Colorado | Take-Home Pay Estimate","Estimate $199,000 after tax in Colorado: about $140,249 yearly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 Salary After Tax in Colorado",https://aftertaxtool.com/199000-salary-after-tax-colorado.html,12748
199000-salary-after-tax-connecticut.html,us_state_salary_annual,"$199,000 After Tax in Connecticut | Take-Home Pay","Estimate $199,000 after tax in Connecticut, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Connecticut",https://aftertaxtool.com/199000-salary-after-tax-connecticut.html,14587
199000-salary-after-tax-delaware.html,us_state_salary_annual,"$199,000 After Tax in Delaware | Take-Home Pay","Estimate $199,000 after tax in Delaware, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Delaware",https://aftertaxtool.com/199000-salary-after-tax-delaware.html,14728
199000-salary-after-tax-florida.html,us_state_salary_annual,"$199,000 Salary After Tax Florida","Estimate take-home pay on a $199,000 salary in Florida, including federal tax, FICA, state tax context, monthly pay and weekly pay.","$199,000 Salary After Tax Florida",https://aftertaxtool.com/199000-salary-after-tax-florida.html,10864
199000-salary-after-tax-georgia.html,us_state_salary_annual,"$199,000 After Tax in Georgia | High-Income Salary Guide","Estimate $199,000 after tax in Georgia: about $138,424 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Georgia",https://aftertaxtool.com/199000-salary-after-tax-georgia.html,12508
199000-salary-after-tax-hawaii.html,us_state_salary_annual,"$199,000 After Tax in Hawaii | Take-Home Pay","Estimate $199,000 after tax in Hawaii, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Hawaii",https://aftertaxtool.com/199000-salary-after-tax-hawaii.html,14682
199000-salary-after-tax-idaho.html,us_state_salary_annual,"$199,000 After Tax in Idaho | Take-Home Pay","Estimate $199,000 after tax in Idaho, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Idaho",https://aftertaxtool.com/199000-salary-after-tax-idaho.html,14658
199000-salary-after-tax-illinois.html,us_state_salary_annual,"$199,000 Salary After Tax Illinois","Estimate take-home pay on a $199,000 salary in Illinois, including federal tax, FICA, state tax context, monthly pay and weekly pay.","$199,000 Salary After Tax Illinois",https://aftertaxtool.com/199000-salary-after-tax-illinois.html,10919
199000-salary-after-tax-indiana.html,us_state_salary_annual,"$199,000 Salary After Tax in Indiana | High-Income Take-Home Pay","Estimate $199,000 after tax in Indiana: about $142,415 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Indiana",https://aftertaxtool.com/199000-salary-after-tax-indiana.html,12872
199000-salary-after-tax-iowa.html,us_state_salary_annual,"$199,000 After Tax in Iowa | Take-Home Pay","Estimate $199,000 after tax in Iowa, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Iowa",https://aftertaxtool.com/199000-salary-after-tax-iowa.html,14372
199000-salary-after-tax-kansas.html,us_state_salary_annual,"$199,000 After Tax in Kansas | Take-Home Pay","Estimate $199,000 after tax in Kansas, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Kansas",https://aftertaxtool.com/199000-salary-after-tax-kansas.html,14683
199000-salary-after-tax-kentucky.html,us_state_salary_annual,"$199,000 After Tax in Kentucky | Take-Home Pay","Estimate $199,000 after tax in Kentucky, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Kentucky",https://aftertaxtool.com/199000-salary-after-tax-kentucky.html,14487
199000-salary-after-tax-louisiana.html,us_state_salary_annual,"$199,000 After Tax in Louisiana | Take-Home Pay","Estimate $199,000 after tax in Louisiana, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Louisiana",https://aftertaxtool.com/199000-salary-after-tax-louisiana.html,14502
199000-salary-after-tax-maine.html,us_state_salary_annual,"$199,000 After Tax in Maine | Take-Home Pay","Estimate $199,000 after tax in Maine, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Maine",https://aftertaxtool.com/199000-salary-after-tax-maine.html,14662
199000-salary-after-tax-maryland.html,us_state_salary_annual,"$199,000 After Tax in Maryland | Take-Home Pay","Estimate $199,000 after tax in Maryland, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Maryland",https://aftertaxtool.com/199000-salary-after-tax-maryland.html,14439
199000-salary-after-tax-massachusetts.html,us_state_salary_annual,"$199,000 After Tax in Massachusetts | High-Income Salary Guide","Estimate $199,000 after tax in Massachusetts: about $139,143 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Massachusetts",https://aftertaxtool.com/199000-salary-after-tax-massachusetts.html,12768
199000-salary-after-tax-michigan.html,us_state_salary_annual,"$199,000 Salary After Tax in Michigan | High-Income Take-Home Pay","Estimate $199,000 after tax in Michigan: about $140,143 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Michigan",https://aftertaxtool.com/199000-salary-after-tax-michigan.html,12820
199000-salary-after-tax-minnesota.html,us_state_salary_annual,"$199,000 Salary After Tax in Minnesota | High-Income Take-Home Pay","Estimate $199,000 after tax in Minnesota: about $135,440 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Minnesota",https://aftertaxtool.com/199000-salary-after-tax-minnesota.html,12840
199000-salary-after-tax-mississippi.html,us_state_salary_annual,"$199,000 After Tax in Mississippi | Take-Home Pay","Estimate $199,000 after tax in Mississippi, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Mississippi",https://aftertaxtool.com/199000-salary-after-tax-mississippi.html,14849
199000-salary-after-tax-missouri.html,us_state_salary_annual,"$199,000 Salary After Tax in Missouri | High-Income Take-Home Pay","Estimate $199,000 after tax in Missouri: about $139,837 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Missouri",https://aftertaxtool.com/199000-salary-after-tax-missouri.html,12797
199000-salary-after-tax-montana.html,us_state_salary_annual,"$199,000 After Tax in Montana | Take-Home Pay","Estimate $199,000 after tax in Montana, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Montana",https://aftertaxtool.com/199000-salary-after-tax-montana.html,14784
199000-salary-after-tax-nebraska.html,us_state_salary_annual,"$199,000 After Tax in Nebraska | Take-Home Pay","Estimate $199,000 after tax in Nebraska, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Nebraska",https://aftertaxtool.com/199000-salary-after-tax-nebraska.html,14795
199000-salary-after-tax-nevada.html,us_state_salary_annual,"$199,000 After Tax in Nevada | Take-Home Pay","Estimate $199,000 after tax in Nevada, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Nevada",https://aftertaxtool.com/199000-salary-after-tax-nevada.html,14799
199000-salary-after-tax-new-hampshire.html,us_state_salary_annual,"$199,000 After Tax in New Hampshire | Take-Home Pay","Estimate $199,000 after tax in New Hampshire, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in New Hampshire",https://aftertaxtool.com/199000-salary-after-tax-new-hampshire.html,14967
199000-salary-after-tax-new-jersey.html,us_state_salary_annual,"$199,000 After Tax in New Jersey | High-Income Salary Guide","Estimate $199,000 after tax in New Jersey: about $138,743 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in New Jersey",https://aftertaxtool.com/199000-salary-after-tax-new-jersey.html,12599
199000-salary-after-tax-new-mexico.html,us_state_salary_annual,"$199,000 After Tax in New Mexico | Take-Home Pay","Estimate $199,000 after tax in New Mexico, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in New Mexico",https://aftertaxtool.com/199000-salary-after-tax-new-mexico.html,14849
199000-salary-after-tax-new-york.html,us_state_salary_annual,"$199,000 Salary After Tax New York","Estimate take-home pay on a $199,000 salary in New York, including federal tax, FICA, state tax context, monthly pay and weekly pay.","$199,000 Salary After Tax New York",https://aftertaxtool.com/199000-salary-after-tax-new-york.html,10874
199000-salary-after-tax-north-carolina.html,us_state_salary_annual,"$199,000 Salary After Tax in North Carolina | Take-Home Pay Estimate","Estimate $199,000 after tax in North Carolina: about $139,982 yearly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 Salary After Tax in North Carolina",https://aftertaxtool.com/199000-salary-after-tax-north-carolina.html,12872
199000-salary-after-tax-north-dakota.html,us_state_salary_annual,"$199,000 After Tax in North Dakota | Take-Home Pay","Estimate $199,000 after tax in North Dakota, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in North Dakota",https://aftertaxtool.com/199000-salary-after-tax-north-dakota.html,14922
199000-salary-after-tax-ohio.html,us_state_salary_annual,"$199,000 Salary After Tax in Ohio | Take-Home Pay Estimate","Estimate $199,000 after tax in Ohio: about $143,480 yearly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 Salary After Tax in Ohio",https://aftertaxtool.com/199000-salary-after-tax-ohio.html,12839
199000-salary-after-tax-oklahoma.html,us_state_salary_annual,"$199,000 After Tax in Oklahoma | Take-Home Pay","Estimate $199,000 after tax in Oklahoma, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Oklahoma",https://aftertaxtool.com/199000-salary-after-tax-oklahoma.html,14449
199000-salary-after-tax-oregon.html,us_state_salary_annual,"$199,000 After Tax in Oregon | Take-Home Pay","Estimate $199,000 after tax in Oregon, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Oregon",https://aftertaxtool.com/199000-salary-after-tax-oregon.html,14397
199000-salary-after-tax-pennsylvania.html,us_state_salary_annual,"$199,000 After Tax in Pennsylvania | High-Income Salary Guide","Estimate $199,000 after tax in Pennsylvania: about $142,702 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Pennsylvania",https://aftertaxtool.com/199000-salary-after-tax-pennsylvania.html,12695
199000-salary-after-tax-rhode-island.html,us_state_salary_annual,"$199,000 After Tax in Rhode Island | Take-Home Pay","Estimate $199,000 after tax in Rhode Island, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Rhode Island",https://aftertaxtool.com/199000-salary-after-tax-rhode-island.html,14930
199000-salary-after-tax-south-carolina.html,us_state_salary_annual,"$199,000 After Tax in South Carolina | Take-Home Pay","Estimate $199,000 after tax in South Carolina, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in South Carolina",https://aftertaxtool.com/199000-salary-after-tax-south-carolina.html,14611
199000-salary-after-tax-south-dakota.html,us_state_salary_annual,"$199,000 After Tax in South Dakota | Take-Home Pay","Estimate $199,000 after tax in South Dakota, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in South Dakota",https://aftertaxtool.com/199000-salary-after-tax-south-dakota.html,14925
199000-salary-after-tax-tennessee.html,us_state_salary_annual,"$199,000 Salary After Tax in Tennessee | High-Income Take-Home Pay","Estimate $199,000 after tax in Tennessee: about $148,363 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Tennessee",https://aftertaxtool.com/199000-salary-after-tax-tennessee.html,12871
199000-salary-after-tax-texas.html,us_state_salary_annual,"$199,000 Salary After Tax Texas","Estimate take-home pay on a $199,000 salary in Texas, including federal tax, FICA, state tax context, monthly pay and weekly pay.","$199,000 Salary After Tax Texas",https://aftertaxtool.com/199000-salary-after-tax-texas.html,10871
199000-salary-after-tax-uk.html,uk_salary_annual,"&pound;199,000 Salary After Tax UK | Take-Home Pay","See estimated take-home pay on a &pound;199,000 UK salary, including yearly, monthly and weekly net pay, tax deductions and budgeting context.","&pound;199,000 Salary After Tax UK",https://aftertaxtool.com/199000-salary-after-tax-uk.html,20004
199000-salary-after-tax-utah.html,us_state_salary_annual,"$199,000 After Tax in Utah | Take-Home Pay","Estimate $199,000 after tax in Utah, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Utah",https://aftertaxtool.com/199000-salary-after-tax-utah.html,14632
199000-salary-after-tax-vermont.html,us_state_salary_annual,"$199,000 After Tax in Vermont | Take-Home Pay","Estimate $199,000 after tax in Vermont, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Vermont",https://aftertaxtool.com/199000-salary-after-tax-vermont.html,14793
199000-salary-after-tax-virginia.html,us_state_salary_annual,"$199,000 Salary After Tax in Virginia | Take-Home Pay Estimate","Estimate $199,000 after tax in Virginia: about $137,638 yearly after federal tax, FICA and state tax assumptions, with high-income salary planning context.","$199,000 Salary After Tax in Virginia",https://aftertaxtool.com/199000-salary-after-tax-virginia.html,12891
199000-salary-after-tax-washington.html,us_state_salary_annual,"$199,000 After Tax in Washington | High-Income Salary Guide","Estimate $199,000 after tax in Washington: about $148,363 yearly after federal tax, FICA and state tax assumptions, with high-income planning context.","$199,000 Salary After Tax in Washington",https://aftertaxtool.com/199000-salary-after-tax-washington.html,12480
199000-salary-after-tax-west-virginia.html,us_state_salary_annual,"$199,000 After Tax in West Virginia | Take-Home Pay","Estimate $199,000 after tax in West Virginia, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in West Virginia",https://aftertaxtool.com/199000-salary-after-tax-west-virginia.html,14957
199000-salary-after-tax-wisconsin.html,us_state_salary_annual,"$199,000 After Tax in Wisconsin | Take-Home Pay","Estimate $199,000 after tax in Wisconsin, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 Salary After Tax in Wisconsin",https://aftertaxtool.com/199000-salary-after-tax-wisconsin.html,14446
199000-salary-after-tax-wyoming.html,us_state_salary_annual,"$199,000 After Tax in Wyoming | Take-Home Pay","Estimate $199,000 after tax in Wyoming, with federal tax, FICA, state tax context, monthly and weekly take-home pay routes.","$199,000 After Tax in Wyoming",https://aftertaxtool.com/199000-salary-after-tax-wyoming.html,14800
20-an-hour-salary-uk.html,uk_hourly,&pound;20 an Hour Salary UK | Annual and Take-Home Pay,"Convert &pound;20 an hour into UK annual, monthly and weekly pay with take-home estimates, working-pattern caveats and nearby salary comparisons.",&pound;20 an Hour Salary UK,https://aftertaxtool.com/20-an-hour-salary-uk.html,11381
20000-after-tax-monthly-alaska.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Alaska","Estimate monthly take-home pay on a $20,000 salary in Alaska, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Alaska",https://aftertaxtool.com/20000-after-tax-monthly-alaska.html,14590
20000-after-tax-monthly-arkansas.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Arkansas","Estimate monthly take-home pay on a $20,000 salary in Arkansas, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Arkansas",https://aftertaxtool.com/20000-after-tax-monthly-arkansas.html,14540
20000-after-tax-monthly-california.html,us_state_salary_monthly,"$20,000 After Tax Monthly California","Estimate monthly take-home pay on a $20,000 salary in California, including federal, state and weekly comparison context.","$20,000 After Tax Monthly in California",https://aftertaxtool.com/20000-after-tax-monthly-california.html,24078
20000-after-tax-monthly-delaware.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Delaware","Estimate monthly take-home pay on a $20,000 salary in Delaware, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Delaware",https://aftertaxtool.com/20000-after-tax-monthly-delaware.html,14513
20000-after-tax-monthly-florida.html,us_state_salary_monthly,"$20,000 After Tax Monthly Florida","Estimate monthly take-home pay on a $20,000 salary in Florida, including federal, state and weekly comparison context.","$20,000 After Tax Monthly in Florida",https://aftertaxtool.com/20000-after-tax-monthly-florida.html,24273
20000-after-tax-monthly-georgia.html,us_state_salary_monthly,"$20,000 After Tax Monthly in Georgia | Take-Home Pay Estimate","Estimate monthly take-home pay on a $20,000 salary in Georgia, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Monthly in Georgia",https://aftertaxtool.com/20000-after-tax-monthly-georgia.html,13832
20000-after-tax-monthly-hawaii.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Hawaii","Estimate monthly take-home pay on a $20,000 salary in Hawaii, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Hawaii",https://aftertaxtool.com/20000-after-tax-monthly-hawaii.html,14470
20000-after-tax-monthly-idaho.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Idaho","Estimate monthly take-home pay on a $20,000 salary in Idaho, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Idaho",https://aftertaxtool.com/20000-after-tax-monthly-idaho.html,14447
20000-after-tax-monthly-illinois.html,us_state_salary_monthly,"$20,000 After Tax Monthly Illinois","Estimate monthly take-home pay on a $20,000 salary in Illinois, including federal, state and weekly comparison context.","$20,000 After Tax Monthly in Illinois",https://aftertaxtool.com/20000-after-tax-monthly-illinois.html,23825
20000-after-tax-monthly-kansas.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Kansas","Estimate monthly take-home pay on a $20,000 salary in Kansas, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Kansas",https://aftertaxtool.com/20000-after-tax-monthly-kansas.html,14471
20000-after-tax-monthly-maine.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Maine","Estimate monthly take-home pay on a $20,000 salary in Maine, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Maine",https://aftertaxtool.com/20000-after-tax-monthly-maine.html,14451
20000-after-tax-monthly-massachusetts.html,us_state_salary_monthly,"$20,000 After Tax Monthly in Massachusetts | Take-Home Pay Estimate","Estimate monthly take-home pay on a $20,000 salary in Massachusetts, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Monthly in Massachusetts",https://aftertaxtool.com/20000-after-tax-monthly-massachusetts.html,14029
